SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Multi-Family (2-4 Unit),9 Linda Ave,Piedmont,CA,94611,550000,2,2.0,,1425,4350,1902,,386,,,,,http://www.redfin.com/CA/Piedmont/9-Linda-Ave-94611/home/1364761,,,N,Y,37.82687,-122.251042
PAST SALE,March-11-2016,Condo/Co-op,4101 Howe St #101,Oakland,CA,94611-5149,610000,2,2.0,Piedmont Avenue,1022,,1966,456,597,288,Sold,,,http://www.redfin.com/CA/Oakland/4101-Howe-St-94611/unit-101/home/549375,EBRD/CCAR/Bay East,40729279,N,Y,37.827435,-122.253259
PAST SALE,October-14-2014,Condo/Co-op,4099 Howe St #103,Oakland,CA,94611-5211,430000,2,1.0,Piedmont Avenue,783,,1973,970,549,240,Sold,,,http://www.redfin.com/CA/Oakland/4099-Howe-St-94611/unit-103/home/527489,EBRD/CCAR/Bay East,40672754,N,Y,37.8270775,-122.2536016
PAST SALE,June-4-2015,Single Family Residential,4195 MONTGOMERY St,Oakland,CA,94611,1375000,4,2.0,Piedmont Avenue,1929,2700,1916,737,713,,Sold,,,http://www.redfin.com/CA/Oakland/4195-Montgomery-St-94611/home/527491,EBRD/CCAR/Bay East,40695670,N,Y,37.8287356,-122.2525765
PAST SALE,June-24-2014,Condo/Co-op,1 Kelton Ct Unit 1J,Oakland,CA,94611,345000,1,1.0,Piedmont Avenue,720,49658,1974,1082,479,388,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-1J/home/1688078,EBRD/CCAR/Bay East,40657684,N,Y,37.8243896,-122.2508859
PAST SALE,February-16-2016,Condo/Co-op,1 KELTON Ct Unit 4K,Oakland,CA,94611,450000,1,1.0,Piedmont Avenue,720,49658,1974,480,625,399,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-4K/home/1871332,EBRD/CCAR/Bay East,40725455,N,Y,37.8243896,-122.2508859
PAST SALE,March-20-2015,Condo/Co-op,4099 Howe #204,Oakland,CA,94611,285000,0,1.0,Oakland,524,,1973,813,544,288,Sold,,,http://www.redfin.com/CA/Oakland/4099-Howe-St-94611/unit-204/home/1903822,EBRD/CCAR/Bay East,40687771,N,Y,37.8270775,-122.2536016
PAST SALE,May-4-2015,Condo/Co-op,1 Kelton Ct Unit 7J,Oakland,CA,94611,400000,1,1.0,Piedmont Avenue,720,49845,1974,768,556,376,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-7J/home/1969946,EBRD/CCAR/Bay East,40691431,N,Y,37.8243896,-122.2508859
PAST SALE,December-13-2016,Condo/Co-op,1 Kelton Ct Unit 1H,Oakland,CA,94611,465000,1,1.0,Kelton Court,720,49845,1974,179,646,406,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-1H/home/528432,EBRD/CCAR/Bay East,40762193,N,Y,37.8243896,-122.2508859
PAST SALE,September-13-2016,Condo/Co-op,4324 B Montgomery St,Oakland,CA,94611,758000,3,2.0,Oakland,1058,,1904,270,716,300,Sold,,,http://www.redfin.com/CA/Oakland/4324-Montgomery-St-94611/home/108306119,San Francisco MLS,448054,N,Y,37.8305542,-122.2499756
PAST SALE,,Multi-Family (2-4 Unit),314 Perkins St,Oakland,CA,94610,10500000,40,39.0,,32778,15100,1972,,320,,,,,http://www.redfin.com/CA/Oakland/314-Perkins-St-94610/home/1397250,,,N,Y,37.8123516,-122.2550769
PAST SALE,June-25-2015,Condo/Co-op,555 JEAN St #420,Oakland,CA,94610,305000,1,1.0,Grand Lake/ Rose,641,,1971,716,476,313,Sold,,,http://www.redfin.com/CA/Oakland/555-Jean-St-94610/unit-420/home/526400,EBRD/CCAR/Bay East,40699141,N,Y,37.817513,-122.248561
PAST SALE,August-21-2015,Condo/Co-op,195 SANTA CLARA Ave #1,Oakland,CA,94610,428000,1,1.0,Grand Lake,904,,1986,659,473,365,Sold,,,http://www.redfin.com/CA/Oakland/195-Santa-Clara-Ave-94610/unit-1/home/1773787,EBRD/CCAR/Bay East,40707988,N,Y,37.8179807,-122.2518513
PAST SALE,August-23-2014,Condo/Co-op,360 VERNON St #305,Oakland,CA,94610-3035,341000,2,1.0,Adams Point,862,8000,1966,1022,396,395,Sold,,,http://www.redfin.com/CA/Oakland/360-Vernon-St-94610/unit-305/home/1998876,EBRD/CCAR/Bay East,40664382,N,Y,37.8157562,-122.254664
PAST SALE,August-12-2016,Condo/Co-op,321 WARWICK Ave #103,Oakland,CA,94610,470000,1,1.0,Adams Point,936,,1966,302,502,409,Sold,,,http://www.redfin.com/CA/Oakland/321-Warwick-Ave-94610/unit-103/home/1237721,EBRD/CCAR/Bay East,40747695,N,Y,37.8132426,-122.2547244
PAST SALE,March-12-2015,Condo/Co-op,492 Staten Ave #301,Oakland,CA,94610,1300000,2,2.0,Oakland,1700,,1929,821,765,1267,Sold,,,http://www.redfin.com/CA/Oakland/492-Staten-Ave-94610/unit-301/home/1998850,San Francisco MLS,430193,N,Y,37.807952,-122.2537328
PAST SALE,,Multi-Family (2-4 Unit),378 Grand Ave,Oakland,CA,94610,3768000,6,20.0,,12520,6250,1924,,301,,,,,http://www.redfin.com/CA/Oakland/378-Grand-Ave-94610/home/2025408,,,N,Y,37.809167,-122.254705
PAST SALE,April-12-2017,Condo/Co-op,427 Lagunitas Ave #401,Oakland,CA,94610,927500,2,2.0,Adams Point,1200,8109,1967,59,773,325,Sold,,,http://www.redfin.com/CA/Oakland/427-Lagunitas-Ave-94610/unit-401/home/1113379,EBRD/CCAR/Bay East,40774495,N,Y,37.809902,-122.250247
PAST SALE,May-12-2017,Condo/Co-op,565 BELLEVUE Ave Unit 704A,Oakland,CA,94610,688000,1,1.0,Park Bellevue,860,18700,1969,29,800,696,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-704A/home/1455118,EBRD/CCAR/Bay East,40771814,N,Y,37.8078112,-122.2557781
PAST SALE,August-22-2015,Multi-Family (2-4 Unit),361 MacArthur Blvd,Oakland,CA,94610,765000,6,3.5,Adams Point,2909,7650,1915,658,263,,Sold,,,http://www.redfin.com/CA/Oakland/361-MacArthur-Blvd-94610/home/616641,EBRD/CCAR/Bay East,40687441,N,Y,37.8126528,-122.2512996
PAST SALE,May-12-2017,Condo/Co-op,565 Bellevue Ave #2108,Oakland,CA,94610,675000,1,1.0,Lake Merritt,860,18700,1969,29,785,696,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-2108/home/525675,EBRD/CCAR/Bay East,40778019,N,Y,37.8078112,-122.2557781
PAST SALE,May-24-2017,Single Family Residential,388 palm Ave,Oakland,CA,94610,840000,4,2.0,Alameda County,1789,4320,1927,17,470,,Sold,,,http://www.redfin.com/CA/Oakland/388-Palm-Ave-94610/home/785118,BAREIS,21708356,N,Y,37.8126088,-122.2528767
PAST SALE,May-26-2017,Condo/Co-op,466 CRESCENT St #205,Oakland,CA,94610,365000,1,1.0,Grand Lake,557,,1971,15,655,351,Sold,,,http://www.redfin.com/CA/Oakland/466-Crescent-St-94610/unit-205/home/39895121,EBRD/CCAR/Bay East,40778245,N,Y,37.8133361,-122.2497898
PAST SALE,May-9-2017,Single Family Residential,360 Van Buren Ave,Oakland,CA,94610,1350000,3,1.5,Lake Merritt,2554,7052,1918,32,529,,Sold,,,http://www.redfin.com/CA/Oakland/360-Van-Buren-Ave-94610/home/1455285,EBRD/CCAR/Bay East,40775454,N,Y,37.8108059,-122.2549706
PAST SALE,March-25-2015,Condo/Co-op,3239 Kempton Ave #6,Oakland,CA,94611,625000,1,1.0,Lower Pied Ave,1320,40145,1927,808,473,493,Sold,,,http://www.redfin.com/CA/Oakland/3239-Kempton-Ave-94611/unit-6/home/1981005,EBRD/CCAR/Bay East,40687154,N,Y,37.8190403,-122.2586074
PAST SALE,,Single Family Residential,3400 Richmond Blvd,Oakland,CA,94611,900000,3,2.0,,1946,8350,1922,,462,,,,,http://www.redfin.com/CA/Oakland/3400-Richmond-Blvd-94611/home/1890745,,,N,Y,37.8202587,-122.2579682
PAST SALE,July-31-2014,Condo/Co-op,565 Bellevue Ave #2306,Oakland,CA,94610,680000,2,2.0,Lake Merritt,1243,18000,1969,1045,547,734,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-2306/home/1455224,EBRD/CCAR/Bay East,40662661,N,Y,37.8078112,-122.2557781
PAST SALE,December-19-2015,Condo/Co-op,565 Bellevue Ave #905,Oakland,CA,94610,600000,1,2.0,Lake Merritt,860,18700,1969,539,698,671,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-905/home/39537233,EBRD/CCAR/Bay East,40721839,N,Y,37.8078112,-122.2557781
PAST SALE,December-3-2014,Condo/Co-op,565 Bellevue Ave #2507,Oakland,CA,94610,1450000,3,3.0,Lake Merritt,2150,18000,1969,920,674,1405,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-2507/home/525679,EBRD/CCAR/Bay East,40681638,N,Y,37.8078112,-122.2557781
PAST SALE,September-30-2014,Condo/Co-op,565 Bellevue Ave #1802,Oakland,CA,94610,799000,2,2.0,Lake Merritt,1284,18000,1969,984,622,734,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-1802/home/526250,EBRD/CCAR/Bay East,40675639,N,Y,37.8078112,-122.2557781
PAST SALE,March-14-2017,Condo/Co-op,565 Bellevue Ave #1008,Oakland,CA,94610,750000,1,2.0,Lake Merrit,860,18700,1969,88,872,696,Sold,,,http://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-1008/home/996800,EBRD/CCAR/Bay East,40766803,N,Y,37.8078112,-122.2557781
PAST SALE,April-3-2017,Condo/Co-op,670 Vernon St #102,Oakland,CA,94610,616000,2,1.0,Rose Garden,1094,33406,1968,68,563,609,Sold,,,http://www.redfin.com/CA/Oakland/670-Vernon-St-94610/unit-102/home/1754428,EBRD/CCAR/Bay East,40772784,N,Y,37.8197709,-122.2479297
PAST SALE,June-8-2016,Condo/Co-op,3877 Howe #202,Oakland,CA,94611,420000,1,1.0,Piedmont Avenue,684,14000,1964,367,614,361,Sold,,,http://www.redfin.com/CA/Oakland/3877-Howe-St-94611/unit-202/home/1076989,EBRD/CCAR/Bay East,40739377,N,Y,37.8261665,-122.2549678
PAST SALE,August-4-2015,Condo/Co-op,155 PEARL St #203,Oakland,CA,94611,430000,2,1.0,Oakland,859,,1973,676,501,406,Sold,,,http://www.redfin.com/CA/Oakland/155-Pearl-St-94611/unit-203/home/105430176,EBRD/CCAR/Bay East,40703390,N,Y,37.8172992,-122.2554876
PAST SALE,July-11-2014,Multi-Family (2-4 Unit),550 VERNON St,Oakland,CA,94610-1426,980000,4,1.0,Oakland,3430,5280,1898,1065,286,,Sold,,,http://www.redfin.com/CA/Oakland/550-Vernon-St-94610/home/1756197,EBRD/CCAR/Bay East,40656476,N,Y,37.8180173,-122.2501828
PAST SALE,,Condo/Co-op,460 Crescent St #114,Oakland,CA,94610,575000,2,2.0,,1367,,1971,,421,,,,,http://www.redfin.com/CA/Oakland/460-Crescent-St-94610/unit-114/home/771051,,,N,Y,37.8132869,-122.2498653
PAST SALE,,Condo/Co-op,460 Crescent St #403,Oakland,CA,94610,740000,2,2.0,,1425,,1971,,519,,,,,http://www.redfin.com/CA/Oakland/460-Crescent-St-94610/unit-403/home/811018,,,N,Y,37.8132869,-122.2498653
PAST SALE,,Condo/Co-op,460 Crescent St #226,Oakland,CA,94610,570000,2,2.0,,1116,,1971,,511,,,,,http://www.redfin.com/CA/Oakland/460-Crescent-St-94610/unit-226/home/1830610,,,N,Y,37.8132869,-122.2498653
PAST SALE,August-4-2016,Single Family Residential,286 SANTA CLARA Ave,Oakland,CA,94610,1000000,3,1.5,Grand Lake,1776,5192,1918,310,563,,Sold,,,http://www.redfin.com/CA/Oakland/286-Santa-Clara-Ave-94610/home/105525170,EBRD/CCAR/Bay East,40740408,Y,Y,37.8166405,-122.2493476
PAST SALE,,Multi-Family (2-4 Unit),275 MacArthur Blvd,Oakland,CA,94610,188500,10,10.0,,7692,10000,1950,,25,,,,,http://www.redfin.com/CA/Oakland/275-MacArthur-Blvd-94610/home/1653681,,,N,Y,37.8148609,-122.2522097
PAST SALE,March-23-2015,Multi-Family (2-4 Unit),3637 Grand Ave,Oakland,CA,94610-2029,1180000,4,2.5,Grand Lake,3186,4000,1910,810,370,,Sold,,,http://www.redfin.com/CA/Oakland/3637-Grand-Ave-94610/home/58665583,EBRD/CCAR/Bay East,40676665,N,Y,37.815734,-122.2460016
PAST SALE,June-10-2015,Single Family Residential,608 JEAN St,Oakland,CA,94610,1300000,4,3.0,Grand Lake,2339,7025,1912,731,556,,Sold,,,http://www.redfin.com/CA/Oakland/608-Jean-St-94610/home/1871159,EBRD/CCAR/Bay East,40696971,N,Y,37.8179269,-122.2473282
PAST SALE,November-18-2016,Condo/Co-op,460 CRESCENT St #218,Oakland,CA,94610,400000,1,1.0,Grand Lake,717,,1971,204,558,308,Sold,,,http://www.redfin.com/CA/Oakland/460-Crescent-St-94610/unit-218/home/1725914,EBRD/CCAR/Bay East,40758963,N,Y,37.8132869,-122.2498653
PAST SALE,July-1-2015,Condo/Co-op,455 Crescent St #311,Oakland,CA,94610,270000,1,1.0,Grand Lake,682,,1968,710,396,352,Sold,,,http://www.redfin.com/CA/Oakland/455-Crescent-St-94610/unit-311/home/1361581,EBRD/CCAR/Bay East,40695005,N,Y,37.8140454,-122.2501672
PAST SALE,,Multi-Family (2-4 Unit),362 Euclid Ave,Oakland,CA,94610,7050000,40,40.0,,31323,14000,1969,,225,,,,,http://www.redfin.com/CA/Oakland/362-Euclid-Ave-94610/home/1773844,,,N,Y,37.8126525,-122.2518773
PAST SALE,November-13-2015,Condo/Co-op,466 CRESCENT St #204,Oakland,CA,94610,575000,3,2.0,Grand Lake,1250,,1971,575,460,355,Sold,,,http://www.redfin.com/CA/Oakland/466-Crescent-St-94610/unit-204/home/26845094,EBRD/CCAR/Bay East,40715011,N,Y,37.8133361,-122.2497898
PAST SALE,October-19-2015,Condo/Co-op,455 Crescent St #302,Oakland,CA,94610,356500,0,1.0,Grand Lake,768,,1968,600,464,352,Sold,,,http://www.redfin.com/CA/Oakland/455-Crescent-St-94610/unit-302/home/1665195,EBRD/CCAR/Bay East,40715072,N,Y,37.8140454,-122.2501672
PAST SALE,March-31-2016,Condo/Co-op,427 LAGUNITAS Ave #205,Oakland,CA,94610,691000,2,2.0,Adams Point,1199,,1967,436,576,296,Sold,,,http://www.redfin.com/CA/Oakland/427-Lagunitas-Ave-94610/unit-205/home/1647826,EBRD/CCAR/Bay East,40728084,N,Y,37.809902,-122.250247
PAST SALE,,Multi-Family (2-4 Unit),396 Bellevue Ave,Oakland,CA,94610,8450000,39,30.0,,30471,18250,1960,,277,,,,,http://www.redfin.com/CA/Oakland/396-Bellevue-Ave-94610/home/526439,,,N,Y,37.8109633,-122.2522897
PAST SALE,October-10-2015,Single Family Residential,198 SANTA CLARA Ave,Oakland,CA,94610,650000,3,1.5,Grand Lake/ Rose,1414,3510,1901,609,460,,Sold,,,http://www.redfin.com/CA/Oakland/198-Santa-Clara-Ave-94610/home/1903608,EBRD/CCAR/Bay East,40715294,Y,Y,37.8181316,-122.2512842
PAST SALE,March-14-2015,Condo/Co-op,427 LAGUNITAS Ave #106,Oakland,CA,94610-3545,370000,1,1.0,Adams Point,818,,1967,819,452,272,Sold,,,http://www.redfin.com/CA/Oakland/427-Lagunitas-Ave-94610/unit-106/home/526312,EBRD/CCAR/Bay East,40686420,N,Y,37.809902,-122.250247
PAST SALE,,Condo/Co-op,4101 Howe St Apt 309,Oakland,CA,94611,625000,2,2.0,,1292,,1966,,484,,,,,http://www.redfin.com/CA/Oakland/4101-Howe-St-94611/unit-309/home/1328649,,,N,Y,37.827435,-122.253259
PAST SALE,December-9-2016,Condo/Co-op,,Oakland,CA,94611,330000,1,1.0,Piedmont Avenue,635,,1976,183,520,310,Sold,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94611/home/1880396,EBRD/CCAR/Bay East,40754518,N,Y,37.8337027,-122.2520389
PAST SALE,December-21-2015,Condo/Co-op,4395 PIEDMONT Ave Unit A201,Oakland,CA,94611,470000,1,1.0,Piedmont,636,,2007,537,739,377,Sold,,,http://www.redfin.com/CA/Oakland/4395-Piedmont-Ave-94611/unit-A201/home/17186005,EBRD/CCAR/Bay East,40717941,N,Y,37.8302682,-122.247759
PAST SALE,November-11-2014,Condo/Co-op,4101 HOWE St #106,Oakland,CA,94611-5161,440000,2,1.0,Piedmont Avenue,1008,,1966,942,437,274,Sold,,,http://www.redfin.com/CA/Oakland/4101-Howe-St-94611/unit-106/home/103462744,EBRD/CCAR/Bay East,40677887,N,Y,37.827435,-122.253259
PAST SALE,,Condo/Co-op,288 Whitmore St Apt 228,Oakland,CA,94611,379000,1,1.0,,720,,1976,,526,,,,,http://www.redfin.com/CA/Oakland/288-Whitmore-St-94611/unit-228/home/529017,,,N,Y,37.8337027,-122.2520389
PAST SALE,July-31-2015,Single Family Residential,4127 TERRACE St,Oakland,CA,94611,810000,4,3.0,Piedmont Avenue,1786,4376,1910,680,454,,Sold,,,http://www.redfin.com/CA/Oakland/4127-Terrace-St-94611/home/527512,EBRD/CCAR/Bay East,40702053,N,Y,37.829186,-122.254875
PAST SALE,,Multi-Family (2-4 Unit),4231 Howe St,Oakland,CA,94611,152500,10,8.0,,5872,6250,1958,,26,,,,,http://www.redfin.com/CA/Oakland/4231-Howe-St-94611/home/1936166,,,N,Y,37.8291172,-122.2509489
PAST SALE,November-15-2016,Condo/Co-op,771 Kingston Ave #107,Oakland,CA,94611,530000,2,2.0,Piedmont Avenue,1023,,1970,207,518,318,Sold,,,http://www.redfin.com/CA/Piedmont/771-Kingston-Ave-94611/unit-107/home/528193,EBRD/CCAR/Bay East,40760080,N,Y,37.823979,-122.2493785
PAST SALE,April-16-2015,Single Family Residential,4415 PLEASANT VALLEY Ct N,Oakland,CA,94611,680000,2,1.5,Piedmont Avenue,1035,2240,1922,786,657,,Sold,,,http://www.redfin.com/CA/Oakland/4415-Pleasant-Valley-Ct-N-94611/home/2029498,EBRD/CCAR/Bay East,40687831,N,Y,37.8299804,-122.2461589
PAST SALE,April-15-2016,Condo/Co-op,4101 HOWE St #207,Oakland,CA,94611,505000,1,1.0,Piedmont Avenue,759,,1966,421,665,208,Sold,,,http://www.redfin.com/CA/Oakland/4101-Howe-St-94611/unit-207/home/1869001,EBRD/CCAR/Bay East,40731766,N,Y,37.827435,-122.253259
PAST SALE,,Condo/Co-op,4141 Piedmont Ave Apt 302,Oakland,CA,94611,400000,1,1.0,,625,,1974,,640,,,,,http://www.redfin.com/CA/Oakland/4141-Piedmont-Ave-94611/unit-302/home/1618044,,,N,Y,37.827171,-122.25188
PAST SALE,October-28-2014,Condo/Co-op,1 KELTON Ct Unit 10D,Oakland,CA,94611-4830,545000,2,2.5,Piedmont Avenue,1586,49658,1974,956,344,578,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-10D/home/1242571,EBRD/CCAR/Bay East,40678911,N,Y,37.8243896,-122.2508859
PAST SALE,November-16-2015,Condo/Co-op,1 Kelton Ct Unit 9D,Oakland,CA,94611,450000,1,1.0,Piedmont Avenue,720,49845,1974,572,625,376,Sold,,,http://www.redfin.com/CA/Oakland/1-Kelton-Ct-94611/unit-9D/home/1842476,EBRD/CCAR/Bay East,40716186,N,Y,37.8243896,-122.2508859
PAST SALE,August-17-2015,Condo/Co-op,3877 Howe St #203,Oakland,CA,94611,412000,1,1.0,Oakland,684,,1964,663,602,334,Sold,,,http://www.redfin.com/CA/Oakland/3877-Howe-St-94611/unit-203/home/528406,San Francisco MLS,435076,N,Y,37.8261665,-122.2549678
PAST SALE,,Condo/Co-op,4902 Broadway Apt 103,Oakland,CA,94611,561000,1,1.0,,1068,,2005,,525,,,,,http://www.redfin.com/CA/Oakland/4902-Broadway-94611/unit-103/home/2113440,,,N,Y,37.833589,-122.252526
PAST SALE,February-10-2015,Condo/Co-op,750 OAKLAND Ave #304,Oakland,CA,94611-4437,425000,1,1.0,Rose Garden,791,,1970,851,537,334,Sold,,,http://www.redfin.com/CA/Oakland/750-Oakland-Ave-94611/unit-304/home/1963736,EBRD/CCAR/Bay East,40683527,N,Y,37.821125,-122.247933
PAST SALE,September-6-2014,Condo/Co-op,590 EL DORADO Ave #207,Oakland,CA,94611-5027,340000,1,1.0,Piedmont Avenue,803,,1972,1008,423,312,Sold,,,http://www.redfin.com/CA/Oakland/590-El-Dorado-Ave-94611/home/1961853,EBRD/CCAR/Bay East,40668441,N,Y,37.8216303,-122.2525136
PAST SALE,November-11-2015,Condo/Co-op,758 KINGSTON Ave #303,Oakland,CA,94611,620000,2,2.0,Piedmont Avenue,1407,,1965,577,441,444,Sold,,,http://www.redfin.com/CA/Oakland/758-Kingston-Ave-94611/unit-303/home/1187897,EBRD/CCAR/Bay East,40718488,N,Y,37.823066,-122.249466
PAST SALE,September-29-2014,Condo/Co-op,70 YOSEMITE Ave #310,Oakland,CA,94611-5323,450000,2,1.5,Piedmont Avenue,1205,,1982,985,373,351,Sold,,,http://www.redfin.com/CA/Oakland/70-Yosemite-Ave-94611/unit-310/home/1508009,EBRD/CCAR/Bay East,40670482,N,Y,37.822842,-122.253939
PAST SALE,April-17-2015,Single Family Residential,3532 KEMPTON Way,Oakland,CA,94611,880000,3,1.0,Piedmont Avenue,1354,4200,1923,785,650,,Sold,,,http://www.redfin.com/CA/Oakland/3532-Kempton-Way-94611/home/1935918,EBRD/CCAR/Bay East,40689413,N,Y,37.8213353,-122.255735
PAST SALE,,Condo/Co-op,590 El Dorado Ave Unit 108,Oakland,CA,94611,371000,1,1.0,,803,,1972,,462,,,,,http://www.redfin.com/CA/Oakland/590-El-Dorado-Ave-94611/unit-108/home/1998921,,,N,Y,37.8216303,-122.2525136
PAST SALE,February-22-2016,Single Family Residential,84 RIO VISTA Ave,Oakland,CA,94611,555000,2,1.0,Piedmont Avenue,1117,3150,1900,474,497,,Sold,,,http://www.redfin.com/CA/Oakland/84-Rio-Vista-Ave-94611/home/1627613,EBRD/CCAR/Bay East,40725462,N,Y,37.8230587,-122.2529611
PAST SALE,September-9-2014,Single Family Residential,645 MARIPOSA Ave,Oakland,CA,94610-1312,789000,3,2.0,Grand Lake/ Rose,2010,3680,1916,1005,393,,Sold,,,http://www.redfin.com/CA/Oakland/645-Mariposa-Ave-94610/home/526124,EBRD/CCAR/Bay East,40667712,N,Y,37.8203235,-122.2498654
PAST SALE,July-18-2016,Single Family Residential,82 MONTELL St,Oakland,CA,94611,510000,2,1.0,Oakland,640,2790,1910,327,797,,Sold,,,http://www.redfin.com/CA/Oakland/82-Montell-St-94611/home/1397495,EBRD/CCAR/Bay East,40743519,N,Y,37.823755,-122.252725
PAST SALE,October-7-2014,Condo/Co-op,3750 HARRISON St #201,Oakland,CA,94611-5037,415000,1,1.0,Piedmont Avenue,760,,1966,977,546,231,Sold,,,http://www.redfin.com/CA/Oakland/3750-Harrison-St-94611/unit-201/home/1798898,EBRD/CCAR/Bay East,40674086,N,Y,37.8204502,-122.2527473
PAST SALE,December-2-2016,Condo/Co-op,590 EL DORADO Ave #212,Oakland,CA,94611,550000,2,2.0,Piedmont Avenue,1216,,1972,190,452,400,Sold,,,http://www.redfin.com/CA/Oakland/590-El-Dorado-Ave-94611/unit-212/home/109066133,EBRD/CCAR/Bay East,40758426,N,Y,37.8216303,-122.2525136
PAST SALE,March-24-2015,Condo/Co-op,567 OAKLAND Ave #209,Oakland,CA,94611,345000,1,1.0,Oakland,750,,1970,809,460,295,Sold,,,http://www.redfin.com/CA/Oakland/567-Oakland-Ave-94611/unit-209/home/607009,EBRD/CCAR/Bay East,40688364,N,Y,37.8205451,-122.2519359
PAST SALE,November-13-2014,Condo/Co-op,150 PEARL St #313,Oakland,CA,94611-5555,186000,0,1.0,Adams Point,485,,1973,940,384,315,Sold,,,http://www.redfin.com/CA/Oakland/150-Pearl-St-94611/unit-313/home/762484,EBRD/CCAR/Bay East,40673983,N,Y,37.817639,-122.254992
PAST SALE,,Condo/Co-op,3751 Harrison St Apt 105,Oakland,CA,94611,403000,2,1.0,,754,,1972,,534,,,,,http://www.redfin.com/CA/Oakland/3751-Harrison-St-94611/unit-105/home/1880102,,,N,Y,37.820814,-122.2531685
PAST SALE,May-15-2015,Condo/Co-op,360 VERNON St #303,Oakland,CA,94610,556000,2,1.0,Adams Point,843,8000,1961,757,660,392,Sold,,,http://www.redfin.com/CA/Oakland/360-Vernon-St-94610/unit-303/home/878989,EBRD/CCAR/Bay East,40693653,N,Y,37.8157562,-122.254664
PAST SALE,March-17-2015,Condo/Co-op,460 CRESCENT St #211,Oakland,CA,94610-2620,270000,1,1.0,Grand Lake,654,,1971,816,413,301,Sold,,,http://www.redfin.com/CA/Oakland/460-Crescent-St-94610/home/1687819,EBRD/CCAR/Bay East,40672618,N,Y,37.8132869,-122.2498653
PAST SALE,December-19-2016,Condo/Co-op,500 VERNON St #120,Oakland,CA,94610,578000,2,2.0,Grand Lake/ Rose,1091,,1974,173,530,381,Sold,,,http://www.redfin.com/CA/Oakland/500-Vernon-St-94610/unit-120/home/607189,EBRD/CCAR/Bay East,40759795,N,Y,37.8176783,-122.2503778
PAST SALE,December-22-2015,Condo/Co-op,3750 Harrison St #103,Oakland,CA,94611,329000,1,1.0,Piedmont Avenue,768,,1966,536,428,231,Sold,,,http://www.redfin.com/CA/Oakland/3750-Harrison-St-94611/unit-103/home/81630613,EBRD/CCAR/Bay East,40700668,N,Y,37.8204502,-122.2527473
PAST SALE,August-29-2016,Condo/Co-op,127 BAYO VISTA Ave #108,Oakland,CA,94611,420000,1,1.0,Piedmont Avenue,799,,1972,285,526,253,Sold,,,http://www.redfin.com/CA/Oakland/127-Bayo-Vista-Ave-94611/unit-108/home/996944,EBRD/CCAR/Bay East,40740625,N,Y,37.8212509,-122.250822
PAST SALE,May-5-2016,Condo/Co-op,655 CHETWOOD St #304,Oakland,CA,94610,455000,1,1.0,Rose Garden,880,11220,1980,401,517,428,Sold,,,http://www.redfin.com/CA/Oakland/655-Chetwood-St-94610/unit-304/home/526689,EBRD/CCAR/Bay East,40735647,N,Y,37.819164,-122.248204
PAST SALE,October-6-2015,Condo/Co-op,22 MOSS Ave #208,Oakland,CA,94610,450000,2,2.0,Rose Garden,1131,,1965,613,398,350,Sold,,,http://www.redfin.com/CA/Oakland/22-Moss-Ave-94610/unit-208/home/1664964,EBRD/CCAR/Bay East,40712227,N,Y,37.818934,-122.2509746
PAST SALE,June-30-2016,Condo/Co-op,398 Adams St #104,Oakland,CA,94610,420000,1,1.0,Adams Point,750,,1966,345,560,370,Sold,,,http://www.redfin.com/CA/Oakland/398-Adams-St-94610/unit-104/home/1355250,EBRD/CCAR/Bay East,40740990,N,Y,37.8152946,-122.2537917
PAST SALE,October-31-2016,Single Family Residential,3240 KEMPTON Ave,Oakland,CA,94611,903240,2,1.0,Echo/Glen Park,1207,3588,1945,222,748,,Sold,,,http://www.redfin.com/CA/Oakland/3240-Kempton-Ave-94611/home/1797490,EBRD/CCAR/Bay East,40760039,N,Y,37.819054,-122.257821
