$/SQUARE FEET,ADDRESS,BATHS,BEDS,CITY,DAYS ON MARKET,FAVORITE,HOA/MONTH,INTERESTED,LATITUDE,LOCATION,LONGITUDE,LOT SIZE,MLS#,NEXT OPEN HOUSE END TIME,NEXT OPEN HOUSE START TIME,PRICE,PROPERTY TYPE,SALE TYPE,SOLD DATE,SOURCE,SQUARE FEET,STATE,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),YEAR BUILT,ZIP,chabot,crocker_highlands,emerson,glenview,peralta,piedmont,days_ago,walkscore
1000.0,6552 Dover St,1.0,2.0,Oakland,199.0,N,,Y,37.8509737,Oakland,-122.2685214,2300.0,451533,,,800000,Single Family Residential,PAST SALE,November-23-2016,San Francisco MLS,800.0,CA,Sold,http://www.redfin.com/CA/Oakland/6552-Dover-St-94609/home/1774387,1920.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,199,92
593.0,5845 Colby,2.0,4.0,Oakland,225.0,N,,Y,37.8457521,Rockridge,-122.2565219,4360.0,40756047,,,1450000,Single Family Residential,PAST SALE,October-28-2016,EBRD/CCAR/Bay East,2444.0,CA,Sold,http://www.redfin.com/CA/Oakland/5845-Colby-St-94618/home/531965,1913.0,94618,0.0,0.0,0.0,0.0,1.0,0.0,225,88
593.0,544 59TH St,2.0,3.0,Oakland,285.0,N,,Y,37.8450557,Temescal,-122.262983,4455.0,40749982,,,963000,Single Family Residential,PAST SALE,August-29-2016,EBRD/CCAR/Bay East,1625.0,CA,Sold,http://www.redfin.com/CA/Oakland/544-59th-St-94609/home/1164164,1922.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,285,85
709.0,465 65TH St,1.5,3.0,Oakland,325.0,Y,,Y,37.850921,N Oakland,-122.259312,4025.0,40744030,,,1250000,Single Family Residential,PAST SALE,July-20-2016,EBRD/CCAR/Bay East,1764.0,CA,Sold,http://www.redfin.com/CA/Oakland/465-65th-St-94609/home/1956961,1913.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,325,91
652.0,6111 Hillegass Ave,3.0,4.0,Oakland,187.0,N,,Y,37.8483852,Rockridge,-122.2546001,3150.0,40763321,,,1400000,Single Family Residential,PAST SALE,December-5-2016,EBRD/CCAR/Bay East,2148.0,CA,Sold,http://www.redfin.com/CA/Oakland/6111-Hillegass-Ave-94618/home/1913530,1910.0,94618,0.0,0.0,0.0,0.0,1.0,0.0,187,91
639.0,6151 SHATTUCK Ave,1.0,2.0,Oakland,402.0,N,,Y,37.847406,Berkeley,-122.265732,3008.0,40730881,,,695000,Single Family Residential,PAST SALE,May-4-2016,EBRD/CCAR/Bay East,1088.0,CA,Sold,http://www.redfin.com/CA/Oakland/6151-Shattuck-Ave-94609/home/1936289,1923.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,402,89
816.0,5711 HERMANN St,1.5,3.0,Oakland,400.0,N,,Y,37.843324,Lower Rockridge,-122.25925,7500.0,40734154,,,1065000,Single Family Residential,PAST SALE,May-6-2016,EBRD/CCAR/Bay East,1305.0,CA,Sold,http://www.redfin.com/CA/Oakland/5711-Hermann-St-94609/home/833848,1914.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,400,83
877.0,462 61st St,2.0,2.0,Oakland,350.0,N,,Y,37.8475583,Lower Rockridge,-122.2598658,2816.0,40742130,,,1365000,Single Family Residential,PAST SALE,June-25-2016,EBRD/CCAR/Bay East,1557.0,CA,Sold,http://www.redfin.com/CA/Oakland/462-61st-St-94609/home/1403934,1920.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,350,88
527.0,5667 CARBERRY Ave,2.5,3.0,Oakland,240.0,Y,,Y,37.8424419,Idora Park,-122.2627569,4000.0,40756125,,,1000000,Single Family Residential,PAST SALE,October-13-2016,EBRD/CCAR/Bay East,1897.0,CA,Sold,http://www.redfin.com/CA/Oakland/5667-Carberry-Ave-94609/home/1799382,1941.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,240,87
533.0,5825 RACINE St,2.5,4.0,Oakland,299.0,N,,Y,37.844663,Temescal,-122.2618007,4000.0,40746591,,,1000000,Single Family Residential,PAST SALE,August-15-2016,EBRD/CCAR/Bay East,1876.0,CA,Sold,http://www.redfin.com/CA/Oakland/5825-Racine-St-94609/home/530728,1912.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,299,86
499.0,555 AILEEN St,2.0,4.0,Oakland,127.0,N,,Y,37.841738,Idora Park,-122.263344,4320.0,40764814,,,955000,Single Family Residential,PAST SALE,February-3-2017,EBRD/CCAR/Bay East,1913.0,CA,Sold,http://www.redfin.com/CA/Oakland/555-Aileen-St-94609/home/2017157,1931.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,127,87
694.0,617 60TH St,2.0,3.0,Oakland,197.0,N,,Y,37.8456586,Nobe,-122.2657059,2520.0,40756600,,,850000,Single Family Residential,PAST SALE,November-25-2016,EBRD/CCAR/Bay East,1225.0,CA,Sold,http://www.redfin.com/CA/Oakland/617-60th-St-94609/home/1774335,1908.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,197,86
301.0,5650 Shattuck,2.5,3.0,Oakland,351.0,N,,Y,37.8421486,North Oakland,-122.2644649,2649.0,40736884,,,675000,Single Family Residential,PAST SALE,June-24-2016,EBRD/CCAR/Bay East,2244.0,CA,Sold,http://www.redfin.com/CA/Oakland/5650-Shattuck-Ave-94609/home/102285966,1920.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,351,85
612.0,5800 SHATTUCK Ave,1.0,2.0,Oakland,428.0,N,,Y,37.8436216,Nobe,-122.2647401,2745.0,40729130,,,710000,Single Family Residential,PAST SALE,April-8-2016,EBRD/CCAR/Bay East,1161.0,CA,Sold,http://www.redfin.com/CA/Oakland/5800-Shattuck-Ave-94609/home/530798,1923.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,428,87
810.0,638 62ND St,2.0,3.0,Oakland,292.0,N,,Y,37.8480625,Nobe,-122.2668904,4160.0,40748437,,,1200000,Single Family Residential,PAST SALE,August-22-2016,EBRD/CCAR/Bay East,1481.0,CA,Sold,http://www.redfin.com/CA/Oakland/638-62nd-St-94609/home/2004994,1911.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,292,89
765.0,5834 Ayala Ave,2.0,2.0,Oakland,106.0,N,,Y,37.844783,Rockridge,-122.257185,3800.0,40768297,,,1150000,Single Family Residential,PAST SALE,February-24-2017,EBRD/CCAR/Bay East,1504.0,CA,Sold,http://www.redfin.com/CA/Oakland/5834-Ayala-Ave-94609/home/865959,1910.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,106,88
600.0,645 SANTA RAY Ave,1.5,3.0,Oakland,275.0,Y,,Y,37.8111891,Crocker Hghlands,-122.2395194,4056.0,40749229,,,1075000,Single Family Residential,PAST SALE,September-8-2016,EBRD/CCAR/Bay East,1793.0,CA,Sold,http://www.redfin.com/CA/Oakland/645-Santa-Ray-Ave-94610/home/1586520,1910.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,275,87
633.0,918 UNDERHILLS Rd,1.0,3.0,Oakland,409.0,N,14.0,Y,37.8081127,Crocker Hghlands,-122.2300567,5096.0,40738146,,,975000,Single Family Residential,PAST SALE,April-27-2016,EBRD/CCAR/Bay East,1540.0,CA,Sold,http://www.redfin.com/CA/Oakland/918-Underhills-Rd-94610/home/1756279,1923.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,409,69
809.0,1260 TRESTLE GLEN Rd,2.0,3.0,Oakland,411.0,N,16.0,Y,37.8077625,Crocker Hghlands,-122.2295557,8568.0,40737703,,,1430000,Single Family Residential,PAST SALE,April-25-2016,EBRD/CCAR/Bay East,1768.0,CA,Sold,http://www.redfin.com/CA/Oakland/1260-Trestle-Glen-Rd-94610/home/1727367,1926.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,411,68
513.0,1453 Barrows Rd,2.5,4.0,Oakland,170.0,N,15.0,Y,37.8085483,Crocker Hghlands,-122.2254544,4104.0,40761473,,,1255000,Single Family Residential,PAST SALE,December-22-2016,EBRD/CCAR/Bay East,2447.0,CA,Sold,http://www.redfin.com/CA/Oakland/1453-Barrows-Rd-94610/home/1286911,1930.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,170,72
589.0,839 Mandana Blvd,3.0,5.0,OAKLAND,134.0,N,175.0,Y,37.8116462,OAKLAND,-122.2313587,5000.0,ML81625675,,,1325000,Single Family Residential,PAST SALE,January-27-2017,MLSListings,2248.0,CA,Sold,http://www.redfin.com/CA/Oakland/839-Mandana-Blvd-94610/home/1586486,1923.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,134,60
573.0,1544 Trestle Glen Rd,2.5,4.0,Oakland,199.0,Y,,Y,37.8105067,Crocker Hghlands,-122.223743,5428.0,40763053,,,1200000,Single Family Residential,PAST SALE,November-23-2016,EBRD/CCAR/Bay East,2094.0,CA,Sold,http://www.redfin.com/CA/Oakland/1544-Trestle-Glen-Rd-94610/home/1163863,1929.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,199,70
592.0,801 CALMAR Ave,3.5,4.0,Oakland,318.0,N,,Y,37.8131014,Crocker Hghlands,-122.233501,6450.0,40741316,,,1375000,Single Family Residential,PAST SALE,July-27-2016,EBRD/CCAR/Bay East,2324.0,CA,Sold,http://www.redfin.com/CA/Oakland/801-Calmar-Ave-94610/home/771156,1925.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,318,59
653.0,4145 GREENWOOD Ave,1.0,2.0,Oakland,225.0,N,,Y,37.8077076,Crocker/Glenview,-122.2242607,2769.0,40759186,,,800000,Single Family Residential,PAST SALE,October-28-2016,EBRD/CCAR/Bay East,1226.0,CA,Sold,http://www.redfin.com/CA/Oakland/4145-Greenwood-Ave-94602/home/1267666,1923.0,94602,0.0,1.0,0.0,0.0,0.0,0.0,225,74
741.0,1307 TRESTLE GLEN Rd,1.5,2.0,Oakland,274.0,Y,14.0,Y,37.8077067,Crocker Hghlands,-122.2284596,6696.0,40750071,,,1200000,Single Family Residential,PAST SALE,September-9-2016,EBRD/CCAR/Bay East,1620.0,CA,Sold,http://www.redfin.com/CA/Oakland/1307-Trestle-Glen-Rd-94610/home/1117645,1928.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,274,68
783.0,738 Mandana Blvd,1.0,3.0,Oakland,428.0,N,,Y,37.810829,Crocker Hghlands,-122.2355537,3196.0,40730512,,,900000,Single Family Residential,PAST SALE,April-8-2016,EBRD/CCAR/Bay East,1150.0,CA,Sold,http://www.redfin.com/CA/Oakland/738-Mandana-Blvd-94610/home/526598,1925.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,428,73
857.0,687 Mandana Blvd,1.0,2.0,Oakland,107.0,Y,15.0,Y,37.8102629,Crocker Hghlands,-122.2377844,5750.0,40765161,,,950000,Single Family Residential,PAST SALE,February-23-2017,EBRD/CCAR/Bay East,1109.0,CA,Sold,http://www.redfin.com/CA/Oakland/687-Mandana-Blvd-94610/home/1515620,1921.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,107,80
882.0,4267 LAKESHORE Ave,2.0,3.0,Oakland,221.0,Y,,Y,37.8152528,Crocker Hghlands,-122.2321894,3000.0,40759158,,,1200000,Single Family Residential,PAST SALE,November-1-2016,EBRD/CCAR/Bay East,1360.0,CA,Sold,http://www.redfin.com/CA/Oakland/4267-Lakeshore-Ave-94610/home/1890966,1950.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,221,69
617.0,751 Walavista Ave,3.0,3.0,Oakland,206.0,Y,,Y,37.8143941,Crocker Hghlands,-122.2331488,4300.0,40761532,,,1317000,Single Family Residential,PAST SALE,November-16-2016,EBRD/CCAR/Bay East,2134.0,CA,Sold,http://www.redfin.com/CA/Oakland/751-Walavista-Ave-94610/home/616754,1936.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,206,56
395.0,4217 Balfour Ave,1.0,3.0,Oakland,397.0,N,,Y,37.8141251,San Francisco,-122.2327584,3350.0,14-798721,,,770000,Single Family Residential,PAST SALE,May-9-2016,TheMLS,1950.0,CA,Sold,http://www.redfin.com/CA/Oakland/4217-Balfour-Ave-94610/home/1361820,,94610,0.0,1.0,0.0,0.0,0.0,0.0,397,59
694.0,1042 TRESTLE GLEN Rd,2.0,3.0,Oakland,401.0,Y,16.0,Y,37.807486,Crocker Hghlands,-122.235367,9417.0,40733572,,,1425000,Single Family Residential,PAST SALE,May-5-2016,EBRD/CCAR/Bay East,2053.0,CA,Sold,http://www.redfin.com/CA/Oakland/1042-Trestle-Glen-Rd-94610/home/1871762,1927.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,401,67
568.0,1230 HOLMAN Rd,1.5,3.0,Oakland,192.0,N,13.0,Y,37.8066122,Crocker Hghlands,-122.2301911,5300.0,40756445,,,1020000,Single Family Residential,PAST SALE,November-30-2016,EBRD/CCAR/Bay East,1796.0,CA,Sold,http://www.redfin.com/CA/Oakland/1230-Holman-Rd-94610/home/617729,1927.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,192,69
647.0,781 ROSEMOUNT Rd,1.0,3.0,Oakland,395.0,Y,15.0,Y,37.8085623,Crocker Hghlands,-122.237879,5088.0,40735475,,,1069000,Single Family Residential,PAST SALE,May-11-2016,EBRD/CCAR/Bay East,1653.0,CA,Sold,http://www.redfin.com/CA/Oakland/781-Rosemount-Rd-94610/home/526950,1922.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,395,78
646.0,1278 BATES Rd,2.5,3.0,Oakland,353.0,Y,14.0,Y,37.8063144,Crocker Hghlands,-122.22904,3913.0,40739211,,,1215000,Single Family Residential,PAST SALE,June-22-2016,EBRD/CCAR/Bay East,1882.0,CA,Sold,http://www.redfin.com/CA/Oakland/1278-Bates-Rd-94610/home/1563275,1924.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,353,64
706.0,1249 Bates Rd,3.0,3.0,Oakland,24.0,Y,16.0,Y,37.8058694,Crocker Hghlands,-122.2296094,7040.0,40775350,,,1065000,Single Family Residential,PAST SALE,May-17-2017,EBRD/CCAR/Bay East,1508.0,CA,Sold,http://www.redfin.com/CA/Oakland/1249-Bates-Rd-94610/home/1340973,1924.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,24,64
565.0,841 Santa Ray Ave,2.5,4.0,Oakland,18.0,N,,Y,37.8123999,Crocker Hghlands,-122.231286,5250.0,40778227,,,1235000,Single Family Residential,PAST SALE,May-23-2017,EBRD/CCAR/Bay East,2184.0,CA,Sold,http://www.redfin.com/CA/Oakland/841-Santa-Ray-Ave-94610/home/526850,1925.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,18,60
413.0,4160 Balfour Ave,1.5,3.0,Oakland,5.0,Y,,Y,37.8138065,Crocker Hghlands,-122.2333518,4000.0,40778135,,,815000,Single Family Residential,PAST SALE,June-5-2017,EBRD/CCAR/Bay East,1974.0,CA,Sold,http://www.redfin.com/CA/Oakland/4160-Balfour-Ave-94610/home/1285317,1924.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,5,59
628.0,908 Rosemount Rd,2.5,3.0,Oakland,4.0,Y,15.0,Y,37.8093041,Crocker Hghlands,-122.2336775,5250.0,40780285,,,1150000,Single Family Residential,PAST SALE,June-6-2017,EBRD/CCAR/Bay East,1830.0,CA,Sold,http://www.redfin.com/CA/Oakland/908-Rosemount-Rd-94610/home/1605735,1939.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,4,64
636.0,4151 Lakeshore,2.0,4.0,Oakland,261.0,N,,Y,37.8163351,Crocker Hghlands,-122.2338141,4520.0,40751136,,,1400000,Single Family Residential,PAST SALE,September-22-2016,EBRD/CCAR/Bay East,2202.0,CA,Sold,http://www.redfin.com/CA/Oakland/4151-Lakeshore-Ave-94610/home/526808,1923.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,261,61
892.0,560 KENMORE Ave,1.0,2.0,Oakland,436.0,Y,,Y,37.8155691,Crocker Hghlands,-122.2398026,3108.0,40730289,,,1215000,Single Family Residential,PAST SALE,March-31-2016,EBRD/CCAR/Bay East,1362.0,CA,Sold,http://www.redfin.com/CA/Oakland/560-Kenmore-Ave-94610/home/526769,1923.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,436,80
949.0,1621 TRESTLE GLEN Rd,1.0,2.0,Oakland,276.0,N,,Y,37.8112758,Crocker Hghlands,-122.2219646,10441.0,40753095,,,1025000,Single Family Residential,PAST SALE,September-7-2016,EBRD/CCAR/Bay East,1080.0,CA,Sold,http://www.redfin.com/CA/Oakland/1621-Trestle-Glen-Rd-94610/home/1891404,1927.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,276,62
771.0,974 Underhills Rd,2.0,3.0,Oakland,173.0,Y,15.0,Y,37.8085865,Crocker Hghlands,-122.2288433,5000.0,40764318,,,1030000,Single Family Residential,PAST SALE,December-19-2016,EBRD/CCAR/Bay East,1336.0,CA,Sold,http://www.redfin.com/CA/Oakland/974-Underhills-Rd-94610/home/1455446,1955.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,173,68
535.0,668 Brookwood Pl,2.0,3.0,Oakland,121.0,N,,Y,37.809007,Trestle Glen,-122.241849,6000.0,40766026,,,1012000,Single Family Residential,PAST SALE,February-9-2017,EBRD/CCAR/Bay East,1891.0,CA,Sold,http://www.redfin.com/CA/Oakland/668-Brookwood-Pl-94610/home/536143,1922.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,121,93
658.0,3977 GREENWOOD Ave,1.0,2.0,Oakland,246.0,Y,,Y,37.8066828,Glenview,-122.2267598,4240.0,40754715,,,787000,Single Family Residential,PAST SALE,October-7-2016,EBRD/CCAR/Bay East,1196.0,CA,Sold,http://www.redfin.com/CA/Oakland/3977-Greenwood-Ave-94602/home/1040589,1922.0,94602,0.0,1.0,0.0,0.0,0.0,0.0,246,69
487.0,3965 GREENWOOD Ave,2.0,4.0,Oakland,295.0,Y,,Y,37.8065372,Glenview,-122.2269486,4325.0,40747992,,,1050000,Single Family Residential,PAST SALE,August-19-2016,EBRD/CCAR/Bay East,2156.0,CA,Sold,http://www.redfin.com/CA/Oakland/3965-Greenwood-Ave-94602/home/866429,1912.0,94602,0.0,1.0,0.0,0.0,0.0,0.0,295,69
700.0,1079 UNDERHILLS Rd,2.0,4.0,Oakland,397.0,N,15.0,Y,37.8098867,Crocker Hghlands,-122.2268798,7828.0,40732005,,,1420000,Single Family Residential,PAST SALE,May-9-2016,EBRD/CCAR/Bay East,2028.0,CA,Sold,http://www.redfin.com/CA/Oakland/1079-Underhills-Rd-94610/home/1421413,1929.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,397,73
599.0,939 HILLCROFT Cir,3.0,4.0,Oakland,200.0,N,14.0,Y,37.8078981,Crocker Hghlands,-122.2322623,5500.0,40758195,,,1355000,Single Family Residential,PAST SALE,November-22-2016,EBRD/CCAR/Bay East,2261.0,CA,Sold,http://www.redfin.com/CA/Oakland/939-Hillcroft-Cir-94610/home/1605729,1927.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,200,65
615.0,1436 Trestle Glen Rd,3.0,3.0,Oakland,71.0,N,,Y,37.8093166,Oakland,-122.2261899,6821.0,40770494,,,1490000,Single Family Residential,PAST SALE,March-31-2017,EBRD/CCAR/Bay East,2422.0,CA,Sold,http://www.redfin.com/CA/Oakland/1436-Trestle-Glen-Rd-94610/home/1727361,1922.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,71,72
626.0,1284 Bates Rd,1.0,2.0,Oakland,39.0,N,,Y,37.8063348,Oakland,-122.2288986,3822.0,456999,,,750000,Single Family Residential,PAST SALE,May-2-2017,San Francisco MLS,1199.0,CA,Sold,http://www.redfin.com/CA/Oakland/1284-Bates-Rd-94610/home/1422137,1924.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,39,64
592.0,1406 Holman Rd,3.0,3.0,Oakland,269.0,N,15.0,Y,37.8076561,Crocker Hghlands,-122.2264107,3160.0,40752373,,,1450000,Single Family Residential,PAST SALE,September-14-2016,EBRD/CCAR/Bay East,2450.0,CA,Sold,http://www.redfin.com/CA/Oakland/1406-Holman-Rd-94610/home/22729900,2016.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,269,73
591.0,1117 PORTAL Ave,2.5,3.0,Oakland,429.0,N,,Y,37.8150491,Crocker Hghlands,-122.2284344,4536.0,40732051,,,1465000,Single Family Residential,PAST SALE,April-7-2016,EBRD/CCAR/Bay East,2477.0,CA,Sold,http://www.redfin.com/CA/Oakland/1117-Portal-Ave-94610/home/526614,1924.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,429,62
799.0,661 Calmar Ave,1.5,3.0,Oakland,99.0,Y,,Y,37.81163,Crocker Hghlands,-122.2388245,5645.0,40768615,,,1255000,Single Family Residential,PAST SALE,March-3-2017,EBRD/CCAR/Bay East,1571.0,CA,Sold,http://www.redfin.com/CA/Oakland/661-Calmar-Ave-94610/home/2040104,1917.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,99,85
334.0,851 SANTA RAY Ave,3.0,5.0,Oakland,232.0,N,,Y,37.812444,Crocker Hghlands,-122.230769,5200.0,40759922,,,1170000,Single Family Residential,PAST SALE,October-21-2016,EBRD/CCAR/Bay East,3501.0,CA,Sold,http://www.redfin.com/CA/Oakland/851-Santa-Ray-Ave-94610/home/1726500,1922.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,232,68
808.0,553 Kenmore Ave,2.0,3.0,Oakland,15.0,Y,,Y,37.8158995,Lakeshore/Grand,-122.2401,8550.0,40779161,,,1325000,Single Family Residential,PAST SALE,May-26-2017,EBRD/CCAR/Bay East,1640.0,CA,Sold,http://www.redfin.com/CA/Oakland/553-Kenmore-Ave-94610/home/526975,1952.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,15,75
531.0,512 Midcrest Rd,1.5,3.0,Oakland,402.0,N,,Y,37.8113121,Crocker Hghlands,-122.2269097,3608.0,40733750,,,800000,Single Family Residential,PAST SALE,May-4-2016,EBRD/CCAR/Bay East,1506.0,CA,Sold,http://www.redfin.com/CA/Oakland/512-Midcrest-Rd-94610/home/526874,1932.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,402,66
693.0,538 KENMORE Ave,1.0,3.0,Oakland,288.0,N,,Y,37.8162845,Grand Lake,-122.2394004,2856.0,40749257,,,812000,Single Family Residential,PAST SALE,August-26-2016,EBRD/CCAR/Bay East,1172.0,CA,Sold,http://www.redfin.com/CA/Oakland/538-Kenmore-Ave-94610/home/549258,1922.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,288,75
670.0,1259 Holman Rd,3.0,4.0,Oakland,212.0,Y,15.0,Y,37.8065133,Crocker Hghlands,-122.2294859,3432.0,40761640,,,1180000,Single Family Residential,PAST SALE,November-10-2016,EBRD/CCAR/Bay East,1760.0,CA,Sold,http://www.redfin.com/CA/Oakland/1259-Holman-Rd-94610/home/1483093,1923.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,212,64
755.0,580 Kenmore Ave,1.0,3.0,Oakland,318.0,Y,,Y,37.8150026,Upper Lakeshore,-122.2395221,6600.0,40740015,,,1150000,Single Family Residential,PAST SALE,July-27-2016,EBRD/CCAR/Bay East,1523.0,CA,Sold,http://www.redfin.com/CA/Oakland/580-Kenmore-Ave-94610/home/570098,1925.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,318,80
356.0,716 CALMAR Ave,4.5,5.0,Oakland,382.0,N,,Y,37.8123997,Crocker Hghlands,-122.2371887,5060.0,40733669,,,1400000,Single Family Residential,PAST SALE,May-24-2016,EBRD/CCAR/Bay East,3932.0,CA,Sold,http://www.redfin.com/CA/Oakland/716-Calmar-Ave-94610/home/527033,1914.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,382,70
552.0,697 SANTA RAY Ave,2.5,5.0,Oakland,428.0,N,,Y,37.8111877,Crocker Hghlands,-122.2370661,6200.0,40727642,,,1420000,Single Family Residential,PAST SALE,April-8-2016,EBRD/CCAR/Bay East,2571.0,CA,Sold,http://www.redfin.com/CA/Oakland/697-Santa-Ray-Ave-94610/home/1754493,1925.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,428,75
533.0,733 CARLSTON Ave,2.5,4.0,Oakland,239.0,N,15.0,Y,37.8114343,Crocker Hghlands,-122.2309907,4130.0,40756151,,,1350000,Single Family Residential,PAST SALE,October-14-2016,EBRD/CCAR/Bay East,2532.0,CA,Sold,http://www.redfin.com/CA/Oakland/733-Carlston-Ave-94610/home/1924582,1926.0,94610-2424,0.0,1.0,0.0,0.0,0.0,0.0,239,68
441.0,815 Portal Ave,2.5,3.0,Oakland,316.0,N,,Y,37.8127722,Crocker Hghlands,-122.2295108,5050.0,40745332,,,975000,Single Family Residential,PAST SALE,July-29-2016,EBRD/CCAR/Bay East,2212.0,CA,Sold,http://www.redfin.com/CA/Oakland/815-Portal-Ave-94610/home/527001,1927.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,316,61
668.0,1516 HOLMAN Rd,1.0,3.0,Oakland,303.0,N,,Y,37.807804,Trestle Glen,-122.225159,4400.0,40748260,,,700000,Single Family Residential,PAST SALE,August-11-2016,EBRD/CCAR/Bay East,1048.0,CA,Sold,http://www.redfin.com/CA/Oakland/1516-Holman-Rd-94610/home/1880713,1948.0,94610,0.0,1.0,0.0,0.0,0.0,0.0,303,74
